amazon_brand,answered_questions,amazons_choice,average_rating,best_seller_category,best_seller_rank,climate_friendly,coupon_percent,department,discount_percent,fakespot_ranking,free_prime_shipping,free_returns,limited_stock,log_unit_price,negative_log_best_seller_rank,new_seller,number_of_ratings,product_department,return_within_days,scaled_relevance_score,search_id,search_rank,ships_from_amazon,small_business,sold_by_amazon,sponsored,standard_shipping_date_range,standard_shipping_expected_date,subscribe_coupon,subscription_available,unit,unit_price,one_star_percent,two_star_percent,three_star_percent,four_star_percent,five_star_percent
FALSE,0,FALSE,4.4,Sports & Outdoors,83,FALSE,0.05102561485865905,All Departments,0,2,TRUE,FALSE,FALSE,4.584865432647727,-10.610833452495886,FALSE,35,sports,30,-0.2953001466802885,All Departments-pull up bar,13,FALSE,FALSE,FALSE,FALSE,2,2023-05-23,FALSE,FALSE,Purchase,97.99,0,0,8,4,7
FALSE,172,FALSE,4.5,Sports & Outdoors,45,FALSE,0,All Departments,0.31456507080242757,3,TRUE,TRUE,FALSE,3.389799336709786,-9.217117356255207,FALSE,2824,sports,30,-0.12087428074994441,All Departments-pull up bar,14,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,29.66,5,3,5,6,1
FALSE,6,FALSE,4.3,Sports & Outdoors,40,FALSE,0,All Departments,0,4,TRUE,TRUE,FALSE,3.177637076851603,-8.877660933593667,FALSE,619,sports,30,-0.1291132605370962,All Departments-pull up bar,15,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,23.99,7,3,8,6,6
FALSE,23,FALSE,4.3,Sports & Outdoors,50,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,3.911822985425479,-9.346268889200427,FALSE,894,sports,30,-0.11982995119122046,All Departments-pull up bar,16,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,49.99,9,4,5,5,6
FALSE,46,FALSE,4.3,Sports & Outdoors,86,FALSE,0,All Departments,0,3,TRUE,FALSE,FALSE,5.111927545578128,-10.716659698193956,FALSE,1946,sports,30,-0.24051940923342172,All Departments-pull up bar,17,TRUE,FALSE,FALSE,TRUE,0,2023-05-23,TRUE,FALSE,Purchase,165.99,5,3,9,9,3
FALSE,23,FALSE,4.3,Sports & Outdoors,49,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,3.911822985425479,-9.346268889200427,FALSE,894,sports,30,-0.12044242875406994,All Departments-pull up bar,18,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,49.99,9,4,5,5,6
FALSE,0,FALSE,4.2,Sports & Outdoors,68,FALSE,0,All Departments,0.3001500750375188,4,TRUE,TRUE,FALSE,2.995232148512309,-10.11382951201313,FALSE,488,sports,30,-0.15274765334904228,All Departments-pull up bar,19,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,19.99,8,6,7,6,3
FALSE,304,TRUE,4.6,Sports & Outdoors,66,FALSE,0,All Departments,0,2,TRUE,FALSE,FALSE,4.531523645819793,-10.007442080255977,FALSE,3035,sports,90,-0.11953889863508148,All Departments-pull up bar,20,TRUE,FALSE,TRUE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,92.9,2,2,6,4,6
FALSE,12,FALSE,4.1,Sports & Outdoors,82,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,4.076859247881081,-10.439454468708451,FALSE,38,sports,30,-0.24516921015965856,All Departments-pull up bar,21,TRUE,TRUE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,58.96,0,0,2,3,5
FALSE,86,FALSE,4.3,Sports & Outdoors,36,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,3.4008639927609177,-8.587465244401569,FALSE,2714,sports,30,-0.12082198381518551,All Departments-pull up bar,22,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,29.99,6,3,8,5,7
FALSE,103,FALSE,4.6,Sports & Outdoors,62,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,3.8907993689765195,-9.741203889478681,FALSE,2774,sports,30,-0.103695139965758,All Departments-pull up bar,23,TRUE,FALSE,FALSE,FALSE,0,2023-05-23,TRUE,FALSE,Purchase,48.95,3,2,5,5,5
FALSE,5,FALSE,4.6,Sports & Outdoors,63,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,3.688629422858727,-9.819181603482871,FALSE,333,sports,30,-0.1169544243477078,All Departments-pull up bar,24,TRUE,FALSE,FALSE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,39.99,3,1,5,4,7
FALSE,0,FALSE,4.4,Sports & Outdoors,53,FALSE,0,All Departments,0,5,TRUE,TRUE,FALSE,3.688629422858727,-9.562334377396374,FALSE,19,sports,30,-0.101521800042412,All Departments-pull up bar,25,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,39.99,6,0,8,1,6
FALSE,58,TRUE,4.7,Sports & Outdoors,81,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,4.127456913672303,-10.354276506607956,FALSE,1127,sports,30,-0.10433758769506545,All Departments-pull up bar,26,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,62.02,3,1,2,1,2
FALSE,21,TRUE,4.5,Sports & Outdoors,70,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,4.726148112540994,-10.118356967398093,FALSE,260,sports,30,-0.10430299126130187,All Departments-pull up bar,27,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,112.86,6,2,4,6,2
FALSE,10,TRUE,4.3,Sports & Outdoors,85,FALSE,0.05,All Departments,0,3,TRUE,TRUE,FALSE,4.605070180987758,-10.659257357575182,FALSE,430,sports,30,-0.24333761059075634,All Departments-pull up bar,28,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,99.99,5,3,0,9,2
FALSE,7,FALSE,3.9,Sports & Outdoors,90,FALSE,0,All Departments,0,5,TRUE,TRUE,FALSE,3.911822985425479,-11.321232129929266,FALSE,84,sports,30,-0.13426108919588325,All Departments-pull up bar,29,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,49.99,2,5,1,2,9
FALSE,17,TRUE,4.5,Sports & Outdoors,73,FALSE,0,All Departments,0,3,TRUE,FALSE,FALSE,4.094177881665002,-10.181763021288337,TRUE,215,sports,30,-0.13754050928938005,All Departments-pull up bar,30,FALSE,FALSE,FALSE,FALSE,4,2023-05-21,FALSE,FALSE,Purchase,59.99,5,2,7,2,4
FALSE,60,FALSE,4.4,Sports & Outdoors,54,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,4.276527220481212,-9.585895949678203,FALSE,556,sports,30,-0.12147670120995564,All Departments-pull up bar,31,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,71.99,7,2,4,3,4
FALSE,37,FALSE,4.4,Sports & Outdoors,79,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,4.094177881665002,-10.344834472532058,FALSE,743,sports,30,-0.12497697528178044,All Departments-pull up bar,32,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,59.99,6,3,8,8,6
FALSE,4,TRUE,4.4,Sports & Outdoors,46,FALSE,0,All Departments,0,5,TRUE,TRUE,FALSE,2.995232148512309,-9.227394126542011,FALSE,84,sports,30,-0.14231240344407328,All Departments-pull up bar,33,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,19.99,5,2,9,1,2
FALSE,13,TRUE,4.4,Sports & Outdoors,59,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,4.605070180987758,-9.690356211348643,FALSE,289,sports,30,-0.2345394558857978,All Departments-pull up bar,34,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,99.99,5,2,7,2,4
FALSE,9,FALSE,4.5,Sports & Outdoors,77,FALSE,0,All Departments,0,5,TRUE,TRUE,FALSE,4.025173103360802,-10.282506010629309,FALSE,65,sports,30,-0.13750148773036763,All Departments-pull up bar,35,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,55.99,2,4,4,1,0
FALSE,66,FALSE,4.3,Sports & Outdoors,48,FALSE,0.05,All Departments,0,1,TRUE,TRUE,FALSE,3.5832411220909393,-9.263596738276615,FALSE,2512,sports,30,-0.1200085653376278,All Departments-pull up bar,36,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,35.99,8,3,7,6,5
FALSE,7,TRUE,4.4,Sports & Outdoors,55,FALSE,0,All Departments,0.2857346953353811,4,TRUE,TRUE,FALSE,4.941570991486734,-9.596826513486544,FALSE,280,sports,30,-0.20182551063147894,All Departments-pull up bar,37,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,139.99,5,2,7,1,4
FALSE,239,TRUE,4.6,Sports & Outdoors,24,FALSE,0,All Departments,0.47061591858344604,3,TRUE,FALSE,FALSE,5.135739611790679,-8.023552392404348,FALSE,6141,sports,90,-0.18971052341046532,All Departments-pull up bar,38,TRUE,FALSE,FALSE,FALSE,0,2023-05-23,TRUE,FALSE,Purchase,169.99,2,2,5,9,1
FALSE,150,TRUE,4.5,Sports & Outdoors,44,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,3.806440242853081,-9.038483865029992,FALSE,7093,sports,30,-0.1353651579454664,All Departments-pull up bar,39,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,44.99,5,2,6,5,2
FALSE,104,TRUE,4.6,Sports & Outdoors,76,FALSE,0,All Departments,0.26366033275752354,3,TRUE,TRUE,FALSE,4.700389452569025,-10.233474519468336,FALSE,977,sports,30,-0.1494312231171007,All Departments-pull up bar,40,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,109.99,4,2,4,4,6
FALSE,59,TRUE,4.7,Sports & Outdoors,67,FALSE,0,All Departments,0.2619294605809127,2,TRUE,TRUE,FALSE,4.057680577850509,-10.034164876177744,TRUE,1078,sports,30,-0.10635202539356708,All Departments-pull up bar,41,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,57.84,2,1,3,4,9
FALSE,48,FALSE,4.6,Sports & Outdoors,47,FALSE,0.05,All Departments,0,2,TRUE,TRUE,FALSE,3.9094196195580313,-9.234154550075438,FALSE,2219,sports,30,-0.11853218264097258,All Departments-pull up bar,42,TRUE,TRUE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,49.87,2,2,6,5,4
FALSE,5,FALSE,4.2,Sports & Outdoors,37,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,3.4008639927609177,-8.629807335785372,FALSE,550,sports,30,-0.11026202583502222,All Departments-pull up bar,43,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,29.99,1,3,7,3,7
FALSE,0,FALSE,4,Sports & Outdoors,69,FALSE,0.05,All Departments,0,2,TRUE,FALSE,FALSE,4.941570991486734,-10.114234583513786,TRUE,139,sports,30,-0.40381779487044017,All Departments-pull up bar,44,TRUE,FALSE,FALSE,FALSE,0,2023-05-23,FALSE,FALSE,Purchase,139.99,0,6,9,0,4
FALSE,671,FALSE,4.5,Sports & Outdoors,26,FALSE,0,All Departments,0.2125172438829595,3,TRUE,FALSE,FALSE,4.92529524692924,-8.081165777725433,FALSE,8170,sports,90,-0.22394449918775738,All Departments-pull up bar,45,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,137.73,5,2,6,6,0
FALSE,17,FALSE,4.4,Sports & Outdoors,75,FALSE,0.05,All Departments,0.7143877696813831,5,TRUE,TRUE,FALSE,4.248352374701448,-10.22230485391862,TRUE,114,sports,30,-0.15951769269563917,All Departments-pull up bar,46,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,69.99,7,2,5,8,8
FALSE,68,FALSE,4.2,Sports & Outdoors,51,FALSE,0,All Departments,0,1,TRUE,FALSE,FALSE,4.77912349311153,-9.356430077848078,FALSE,968,sports,30,-0.15825592857355222,All Departments-pull up bar,47,FALSE,TRUE,FALSE,FALSE,3,2023-05-21,FALSE,FALSE,Purchase,119,7,5,0,5,3
FALSE,5,FALSE,4.4,Sports & Outdoors,78,FALSE,0,All Departments,0,4,TRUE,FALSE,FALSE,3.688629422858727,-10.323447106794745,FALSE,131,sports,30,-0.10907910939918716,All Departments-pull up bar,48,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,39.99,5,9,3,1,2
FALSE,148,FALSE,4.5,Sports & Outdoors,60,FALSE,0,All Departments,0.14466250371691924,2,TRUE,TRUE,FALSE,4.208565706312124,-9.692951689261001,TRUE,2269,sports,30,-0.10343486214430406,All Departments-pull up bar,49,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,67.26,4,2,5,4,5
FALSE,7,FALSE,4.1,Sports & Outdoors,80,FALSE,0,All Departments,0,4,TRUE,TRUE,FALSE,3.688629422858727,-10.352905748172756,FALSE,386,sports,30,-0.09869575414486353,All Departments-pull up bar,50,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,39.99,2,4,9,1,4
FALSE,5,FALSE,4,Sports & Outdoors,71,FALSE,0,All Departments,0,4,TRUE,TRUE,FALSE,3.573468602602609,-10.126311052639412,FALSE,104,sports,30,-0.11471068470449405,All Departments-pull up bar,51,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,35.64,4,7,5,6,9
FALSE,144,TRUE,4.2,Sports & Outdoors,64,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,2.785628335747585,-9.887815383141833,FALSE,5228,sports,30,-0.14481280035171917,All Departments-pull up bar,52,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,16.21,9,5,8,6,2
FALSE,200,TRUE,4.6,Sports & Outdoors,88,FALSE,0,All Departments,0,4,TRUE,FALSE,TRUE,5.913475978246006,-11.146156894197663,TRUE,508,sports,90,-0.12896823711416863,All Departments-pull up bar,53,TRUE,FALSE,FALSE,FALSE,0,2023-05-24,FALSE,FALSE,Purchase,369.99,4,2,3,9,2
FALSE,0,FALSE,3.9,Sports & Outdoors,89,FALSE,0,All Departments,0,4,TRUE,TRUE,FALSE,3.76096753050819,-11.18711221893464,FALSE,27,sports,30,-0.10081217086614502,All Departments-pull up bar,54,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,42.99,2,0,7,2,9
FALSE,0,TRUE,4.5,Home & Kitchen,3,TRUE,0,All Departments,0.20638196539133183,2,TRUE,TRUE,FALSE,4.142975983633837,-5.402677381872279,TRUE,43660,kitchen,30,1.0221204853686743,All Departments-queen comforter set,1,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,TRUE,FALSE,Purchase,62.99,4,2,6,3,5
FALSE,0,TRUE,4.5,Home & Kitchen,13,TRUE,0,All Departments,0,2,TRUE,TRUE,FALSE,4.094177881665002,-7.091742115095153,FALSE,18220,kitchen,30,1.044594489655143,All Departments-queen comforter set,2,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,TRUE,FALSE,Purchase,59.99,4,3,7,6,0
FALSE,0,FALSE,4.6,Home & Kitchen,52,FALSE,0,All Departments,0,2,TRUE,TRUE,TRUE,4.744845168060573,-11.301339862489748,FALSE,3372,home,30,0.9996613655944061,All Departments-queen comforter set,3,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,114.99,4,2,5,1,8
FALSE,0,TRUE,4.6,Home & Kitchen,21,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,3.8284239815518326,-7.75833346749091,FALSE,7184,kitchen,30,1.0525854612863035,All Departments-queen comforter set,4,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,45.99,3,1,5,1,0
FALSE,0,TRUE,4.5,Home & Kitchen,24,TRUE,0,All Departments,0,4,TRUE,TRUE,FALSE,3.4654233539614268,-8.122074375362217,FALSE,1976,kitchen,30,1.0429141489129279,All Departments-queen comforter set,5,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,31.99,4,3,7,3,3
FALSE,0,TRUE,4.5,Home & Kitchen,31,TRUE,0,All Departments,0,3,TRUE,TRUE,FALSE,3.76096753050819,-8.579416534596369,FALSE,486,kitchen,30,1.0301142729886295,All Departments-queen comforter set,6,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,42.99,5,3,6,1,6
FALSE,0,TRUE,4.6,Home & Kitchen,11,TRUE,0,All Departments,1.0835208802200547,2,TRUE,TRUE,FALSE,3.688629422858727,-6.887552571664617,FALSE,7625,kitchen,30,1.0408713501844225,All Departments-queen comforter set,7,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,39.99,3,3,6,3,5
FALSE,0,TRUE,4.6,Home & Kitchen,25,FALSE,0,All Departments,0.4286479728522949,3,TRUE,TRUE,FALSE,4.025173103360802,-8.132706489693264,TRUE,3584,kitchen,30,1.02969951806758,All Departments-queen comforter set,8,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,55.99,2,2,5,1,0
FALSE,0,TRUE,4.5,Home & Kitchen,7,FALSE,0,All Departments,0,3,TRUE,FALSE,TRUE,3.2188758248682006,-6.483107351457199,FALSE,10393,kitchen,30,1.0389309327628105,All Departments-queen comforter set,9,FALSE,FALSE,FALSE,FALSE,21,2023-06-17,FALSE,FALSE,Purchase,25,3,2,6,4,4
TRUE,0,FALSE,4.6,Our Brands,4,TRUE,0,All Departments,0.2622739018087855,2,TRUE,TRUE,FALSE,3.8381611568296905,-6.925595197110468,TRUE,61074,home,30,0.9063101301974219,All Departments-queen comforter set,10,TRUE,FALSE,TRUE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,46.44,3,2,6,2,7
FALSE,0,FALSE,4.5,Home & Kitchen,50,FALSE,0,All Departments,0.20004000800160032,2,TRUE,TRUE,FALSE,3.911822985425479,-10.983613347424248,FALSE,1061,home,30,1.033521418288172,All Departments-queen comforter set,11,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,TRUE,FALSE,Purchase,49.99,5,2,7,2,3
FALSE,0,TRUE,4.5,Home & Kitchen,28,FALSE,0,All Departments,0.10002000400080016,2,TRUE,TRUE,FALSE,3.911822985425479,-8.444407421690585,FALSE,2235,home,30,1.0397228290402942,All Departments-queen comforter set,12,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,TRUE,FALSE,Purchase,49.99,4,4,6,3,3
FALSE,0,TRUE,4.4,Home & Kitchen,36,TRUE,0,All Departments,0,1,TRUE,TRUE,FALSE,3.688629422858727,-9.307376334487778,FALSE,86,kitchen,30,0.9898975278749188,All Departments-queen comforter set,13,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,39.99,6,2,0,2,0
FALSE,0,TRUE,4.5,Home & Kitchen,14,TRUE,0,All Departments,0,2,TRUE,TRUE,FALSE,4.094177881665002,-7.091742115095153,FALSE,18220,kitchen,30,1.0382273378482463,All Departments-queen comforter set,14,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,59.99,4,3,7,6,0
FALSE,0,TRUE,4.5,Home & Kitchen,34,TRUE,0,All Departments,0.08130081300813008,4,TRUE,TRUE,FALSE,3.6082115510464816,-9.196038587265322,TRUE,1595,kitchen,30,1.013975237779975,All Departments-queen comforter set,15,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,36.9,4,2,7,5,2
FALSE,0,FALSE,4.4,Home & Kitchen,44,FALSE,0,All Departments,0,3,TRUE,TRUE,FALSE,4.174233411906258,-10.096501738868826,FALSE,13799,home,30,0.9550265352038518,All Departments-queen comforter set,16,TRUE,FALSE,TRUE,TRUE,0,2023-05-22,FALSE,FALSE,Purchase,64.99,5,3,8,4,9
FALSE,0,TRUE,4.6,Home & Kitchen,8,TRUE,0,All Departments,0.2500625156289072,3,TRUE,TRUE,FALSE,3.688629422858727,-6.79346613258001,FALSE,20819,kitchen,30,1.04458845539344,All Departments-queen comforter set,17,TRUE,FALSE,FALSE,TRUE,0,2023-05-22,TRUE,FALSE,Purchase,39.99,3,2,5,3,7
FALSE,0,TRUE,4.5,Home & Kitchen,37,TRUE,0,All Departments,0,4,TRUE,TRUE,FALSE,3.5832411220909393,-9.430840432344976,FALSE,1345,kitchen,30,1.0429905828944988,All Departments-queen comforter set,18,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,35.99,3,3,6,6,3
FALSE,0,FALSE,4.7,Home & Kitchen,20,TRUE,0,All Departments,0,3,TRUE,FALSE,FALSE,3.6373229671995344,-7.679251425953058,FALSE,17922,kitchen,30,0.9937377320226765,All Departments-queen comforter set,19,FALSE,TRUE,FALSE,FALSE,0,2023-05-19,FALSE,FALSE,Purchase,37.99,2,1,5,3,9
FALSE,0,TRUE,4.6,Home & Kitchen,41,FALSE,0.05,All Departments,0,3,TRUE,TRUE,FALSE,4.094177881665002,-9.92505333045069,FALSE,458,home,30,1.0107819064867736,All Departments-queen comforter set,20,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,59.99,3,1,6,7,4
FALSE,0,TRUE,4.5,Home & Kitchen,29,FALSE,0,All Departments,0.10002000400080016,2,TRUE,TRUE,FALSE,3.911822985425479,-8.444407421690585,FALSE,2235,home,30,1.0397228290402942,All Departments-queen comforter set,21,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,49.99,4,4,6,3,3
FALSE,0,TRUE,4.5,Home & Kitchen,33,FALSE,0,All Departments,0,1,TRUE,TRUE,FALSE,3.8709926558701544,-9.076123029856374,TRUE,818,kitchen,30,1.0436352431864306,All Departments-queen comforter set,22,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,47.99,3,2,6,3,5
FALSE,0,FALSE,4.5,Home & Kitchen,47,FALSE,0,All Departments,0.2222716159146477,2,TRUE,TRUE,FALSE,3.806440242853081,-10.396139022323208,TRUE,276,kitchen,30,1.0415413543755068,All Departments-queen comforter set,23,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,44.99,3,4,7,4,3
FALSE,0,TRUE,4.4,Home & Kitchen,18,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,3.849934813114724,-7.599401333415815,FALSE,3961,kitchen,30,0.9889445168099661,All Departments-queen comforter set,24,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,46.99,4,4,8,5,0
FALSE,0,TRUE,4.6,Home & Kitchen,16,FALSE,0,All Departments,0.5020030045067603,2,TRUE,TRUE,FALSE,3.6873783279876693,-7.315218389752975,TRUE,3134,kitchen,30,1.0502854018671954,All Departments-queen comforter set,25,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,39.94,3,2,6,3,5
FALSE,0,TRUE,4.5,Home & Kitchen,15,FALSE,0,All Departments,0.18336389398233027,2,TRUE,TRUE,FALSE,4.094177881665002,-7.142036574706803,FALSE,4709,kitchen,30,1.019543252195344,All Departments-queen comforter set,26,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,59.99,4,2,7,4,4
FALSE,0,TRUE,4.5,Home & Kitchen,2,TRUE,0,All Departments,0.20638196539133183,2,TRUE,TRUE,FALSE,4.142975983633837,-5.402677381872279,FALSE,43660,kitchen,30,1.0290920690561496,All Departments-queen comforter set,27,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,62.99,4,2,6,3,5
FALSE,0,TRUE,4.4,Home & Kitchen,55,TRUE,0,All Departments,0,4,TRUE,TRUE,FALSE,3.218475744846861,-11.73638096762256,FALSE,1712,kitchen,30,1.0412149008173772,All Departments-queen comforter set,28,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,24.99,5,3,8,5,0
FALSE,0,FALSE,4.5,Home & Kitchen,56,FALSE,0,All Departments,0,5,TRUE,TRUE,FALSE,4.18950321539533,-11.962152242517261,FALSE,425,kitchen,30,1.004240163374605,All Departments-queen comforter set,29,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,65.99,4,2,6,6,1
FALSE,0,FALSE,4.5,Home & Kitchen,27,FALSE,0,All Departments,0.07274049827241316,2,TRUE,TRUE,FALSE,4.007151350519723,-8.39795910349254,FALSE,2692,kitchen,30,1.0283605153956954,All Departments-queen comforter set,30,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,54.99,3,2,6,3,6
FALSE,0,FALSE,4.4,Home & Kitchen,42,FALSE,0,All Departments,0.07143877696813832,1,TRUE,TRUE,FALSE,4.248352374701448,-10.014536856311423,FALSE,3159,kitchen,30,1.0272725380106533,All Departments-queen comforter set,31,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,69.99,5,3,6,3,3
FALSE,0,FALSE,4.4,Home & Kitchen,30,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,3.849934813114724,-8.498214224818435,FALSE,2034,kitchen,30,1.0282050325858159,All Departments-queen comforter set,32,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,46.99,4,3,8,5,0
FALSE,0,TRUE,4.6,Home & Kitchen,9,TRUE,0,All Departments,0.2500625156289072,3,TRUE,TRUE,FALSE,3.688629422858727,-6.79346613258001,TRUE,20819,kitchen,30,1.0376997422333518,All Departments-queen comforter set,33,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,39.99,3,2,5,3,7
FALSE,0,TRUE,4.3,Home & Kitchen,45,FALSE,0,All Departments,0,2,TRUE,TRUE,FALSE,3.688629422858727,-10.232395537922137,TRUE,751,kitchen,30,1.0247264818561217,All Departments-queen comforter set,34,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,39.99,8,4,9,1,8
FALSE,0,TRUE,4.5,Home & Kitchen,22,TRUE,0,All Departments,0,3,TRUE,TRUE,FALSE,4.142975983633837,-7.992268643270745,FALSE,1212,kitchen,30,1.0159092186557706,All Departments-queen comforter set,35,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,62.99,4,2,6,3,5
FALSE,0,TRUE,4.5,Home & Kitchen,38,FALSE,0,All Departments,0.16670139612419255,1,TRUE,TRUE,FALSE,3.8709926558701544,-9.630497028827337,FALSE,401,kitchen,30,1.0131897780483075,All Departments-queen comforter set,36,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,TRUE,FALSE,Purchase,47.99,3,3,5,4,5
FALSE,0,TRUE,4.5,Home & Kitchen,40,TRUE,0,All Departments,0.5385443914448377,2,TRUE,TRUE,FALSE,4.174233411906258,-9.729074639810214,FALSE,7052,kitchen,30,1.0363927211484927,All Departments-queen comforter set,37,TRUE,FALSE,FALSE,FALSE,0,2023-05-22,FALSE,FALSE,Purchase,64.99,4,3,7,5,1
